Title,URL,Upload Date,Views
"22-#Linux Administration (Change User or Group Ownership) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=qiLzsIwedXI&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=22&pp=iAQB","N/A","N/A"
"23-#Linux Administration (Special permissions and umask Part 1) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=2Fdg3PVGgfc&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=23&pp=iAQB","N/A","N/A"
"24-#Linux Administration (Special permissions and umask Part 2) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=CjnFz7GiaKY&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=24&pp=iAQB","N/A","N/A"
"25-#Linux Administration (help, man pages, info pages) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=WHuByINYNCY&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=25&pp=iAQB","N/A","N/A"
"26-#Linux Administration (searching files and directories, locate) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=nPxc6JVXv38&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=26&pp=iAQB","N/A","N/A"
"27-#Linux Administration (Searching using find) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=5fPT1j9ugLE&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=27&pp=iAQB","N/A","N/A"
"28-#Linux Administration (Rredirection, standard in, standard out) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=FKqdojH3mho&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=28&pp=iAQB","N/A","N/A"
"29-#Linux Administration (Edit text file using vim) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=z7ocHCexX-Q&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=29&pp=iAQB","N/A","N/A"
"30-#Linux Administration (Compressing and Archiving) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=A-R1Q2tXO_U&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=30&pp=iAQB","N/A","N/A"
"31-#Linux Administration (Inodes and Soft link and Hard link) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=48Swq42R0O4&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=31&pp=iAQB","N/A","N/A"
"32-#Linux Administration (Monitor and Manage Linux Processes Part 1) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=8SygIa2xXWs&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=32&pp=iAQB","N/A","N/A"
"33-#Linux Administration (Monitor and Manage Linux Processes Part 2) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=StWWKrFIZ04&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=33&pp=iAQB","N/A","N/A"
"34-#Linux Administration (Linux Boot Process, and Control Services) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=cTD1o3kwmXE&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=34&pp=iAQB","N/A","N/A"
"35-#Linux Administration (Manage Network, Network Manager) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=8KxEVK8Nvgk&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=35&pp=iAQB","N/A","N/A"
"36-#Linux Administration (Diffie Hellman, Configure and Secure SSH) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=xVDxCf8DFjA&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=36&pp=iAQB","N/A","N/A"
"37-#Linux Administration (Analyze and Store Logs - rsyslog) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=7TRdiCtl3Lc&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=37&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"38-#Linux Administration (Analyze and Store Logs  Systemd journald) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=D9hkYopRMxg&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=38&pp=iAQB","N/A","N/A"
"39-#Linux Administration (difference between Packages and scripts) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=7j7DBLn5XrM&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=39&pp=iAQB","N/A","N/A"
"40-#Linux Administration (Debian Package Manager - apt) By Eng-Mohamed Tanany | Arabic","https://www.youtube.com/watch?v=2eLsXT6HyPo&list=PLLlr6jKKdyK0Cc3Bm-3kFutfwIgMlgcT9&index=40&pp=iAQB","N/A","N/A"
