Title,URL,Upload Date,Views
"كورس جافا سكريبت كامل بالعربي | المحاضرة  الأولى","https://www.youtube.com/watch?v=PWuTLTFMtYw&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=1&pp=iAQB","N/A","N/A"
"كورس جافا سكريبت #2 | اين تكتب الجافاسكريبت؟","https://www.youtube.com/watch?v=-xL3LXBiGfw&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=2&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"كورس جافا سكريبت #3 | كتابة اول كود في الجافاسكريبت","https://www.youtube.com/watch?v=DZuVTY6yaFc&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=3&pp=iAQB","N/A","N/A"
"كورس جافا سكريبت #4 | الفرق بين window – document – console","https://www.youtube.com/watch?v=igQgvntxHA0&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=4&pp=iAQB","N/A","N/A"
"كورس جافا سكريبت #5 | معرفة الخطأ في اي كود","https://www.youtube.com/watch?v=CChtOxTIz94&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=5&pp=iAQB","N/A","N/A"
"كورس جافا سكريبت #6 | انواع البيانات في الجافاسكريبت | datatypes in javascript","https://www.youtube.com/watch?v=lparvr7_WLg&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=6&pp=iAQB","N/A","N/A"
"كورس جافا سكريبت #7 | المتغيرات في الجافاسكريبت","https://www.youtube.com/watch?v=WuMo4XokZ0s&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=7&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"كورس جافا سكريبت #8 | الدمج في الجافاسكريبت concatenation","https://www.youtube.com/watch?v=SUPy0UffCRc&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=8&pp=iAQB","N/A","N/A"
"كورس جافا سكريبت #9 | العمليات الحسابية في الجافاسكريبت","https://www.youtube.com/watch?v=w3HgfgQLwa0&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=9&pp=iAQB","N/A","N/A"
"كورس جافا سكريبت #10 | تحويل النصوص الى ارقام","https://www.youtube.com/watch?v=lxW6iwlJtfU&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=10&pp=iAQB","N/A","N/A"
"كورس جافا سكريبت #11 | التحويل ارقام بطرق مختلفة","https://www.youtube.com/watch?v=0MTPXsW_RrM&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=11&pp=iAQB","N/A","N/A"
"كورس جافا سكريبت #12 |شرح اوبجكت ال  Number","https://www.youtube.com/watch?v=guB8JffvoYU&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=12&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"كورس جافا سكريبت #13 |شرح ال math","https://www.youtube.com/watch?v=yDISeSMcqz8&list=PLknwEmKsW8OuTqUDaFRBiAViDZ5uI3VcE&index=13&pp=iAQB","N/A","N/A"
