Title,URL,Upload Date,Views
"Command Injection Vulnerability Explained | TryHackMe OWASP TOP 10 Walkthrough","https://www.youtube.com/watch?v=IuV_VA8A9L0&list=PLqM63j87R5p5xzR4eVp_zpMkFQYt9wFfr&index=1&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Web Application Vulnerability Scanning with OWASP ZAP | TryHackMe","https://www.youtube.com/watch?v=Uv6Idf5ZB9c&list=PLqM63j87R5p5xzR4eVp_zpMkFQYt9wFfr&index=2&pp=iAQB","N/A","N/A"
"Finding Sensitive Data in a Website - COMPTIA Pentest+ TryHackMe OWASP","https://www.youtube.com/watch?v=1_ubIjiw1DE&list=PLqM63j87R5p5xzR4eVp_zpMkFQYt9wFfr&index=3&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Explaining XML vulnerabilities [Owasp] - COMPTIA Pentest+ Course Preparation TryHackMe","https://www.youtube.com/watch?v=QOyyvMq91tM&list=PLqM63j87R5p5xzR4eVp_zpMkFQYt9wFfr&index=4&pp=iAQB","N/A","N/A"
"OWASP Security Misconfigurations | COMPTIA Pentest+ TryHackMe OWASP Top 10","https://www.youtube.com/watch?v=Gzd46FYoKdQ&list=PLqM63j87R5p5xzR4eVp_zpMkFQYt9wFfr&index=5&pp=iAQB","N/A","N/A"
"OWASP Insecure Deserialization Vulnerability | COMPTIA Pentest+ TryHackMe OWASP","https://www.youtube.com/watch?v=EEHslhNbjeY&list=PLqM63j87R5p5xzR4eVp_zpMkFQYt9wFfr&index=6&pp=iAQB","N/A","N/A"
"Analyzing Logs and Exploiting PHP Book Store - TryHackMe OWASP Top 10","https://www.youtube.com/watch?v=C4lWJtXEoKI&list=PLqM63j87R5p5xzR4eVp_zpMkFQYt9wFfr&index=7&pp=iAQB","N/A","N/A"
"OWASP TOP 10 API Vulnerabilities  Explained | Part One | TryHackMe","https://www.youtube.com/watch?v=lingSkYcGfU&list=PLqM63j87R5p5xzR4eVp_zpMkFQYt9wFfr&index=8&pp=iAQB","N/A","N/A"
"OWASP TOP 10 API Vulnerabilities Explained | Part Two | TryHackMe","https://www.youtube.com/watch?v=aejtKvd583w&list=PLqM63j87R5p5xzR4eVp_zpMkFQYt9wFfr&index=9&pp=iAQB","N/A","N/A"
"OWASP Top 10 API Vulnerabilities Explained | Part 3 | TryHackMe","https://www.youtube.com/watch?v=xz5SOAhI-HA&list=PLqM63j87R5p5xzR4eVp_zpMkFQYt9wFfr&index=10&pp=iAQB","N/A","N/A"
"OWASP Top 10 API Vulnerabilities Explained | Part Four | TryHackMe","https://www.youtube.com/watch?v=fdEXrgG-11s&list=PLqM63j87R5p5xzR4eVp_zpMkFQYt9wFfr&index=11&pp=iAQB","N/A","N/A"
