Title,URL,Upload Date,Views
"BUG BOUNTY:  SUBDOMAIN ENUMERATION LIKE A PRO! | 2023","https://www.youtube.com/watch?v=i3-xJ--TgF0&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=1&pp=iAQB","N/A","N/A"
"BUG BOUNTY TIPS: THE ART OF SUBDOMAIN BRUTEFORCING| 2023","https://www.youtube.com/watch?v=JmMXab-Us2c&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=2&pp=iAQB","N/A","N/A"
"RECON LIKE A PRO: ENUMERATE SUBDOMAINS","https://www.youtube.com/watch?v=ToR62lV9kpY&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=3&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"BUG BOUNTY TIPS: THE ART OF USING AMASS TO ITS FULL POTENTIAL #1 | 2023","https://www.youtube.com/watch?v=DbjVL-bqfl4&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=4&pp=iAQB","N/A","N/A"
"BUG BOUNTY TIPS: THE ART OF USING AMASS TO ITS FULL POTENTIAL #2 | 2023","https://www.youtube.com/watch?v=rP7dcYRATnY&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=5&pp=iAQB","N/A","N/A"
"BUG BOUNTY TIPS: THE ART OF USING AMASS TO ITS FULL POTENTIAL #3 | 2023","https://www.youtube.com/watch?v=jvp4bueAxvs&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=6&pp=iAQB","N/A","N/A"
"BUG BOUNTY TIPS: HUNT SUBDOMAINS LIKE A PRO | 2023","https://www.youtube.com/watch?v=KcMJzSGlFBc&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=7&pp=iAQB","N/A","N/A"
"BUG BOUNTY TIPS: HUNT SUBDOMAINS LIKE A PRO # 2 | 2023","https://www.youtube.com/watch?v=zT-dNRKD9cU&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=8&pp=iAQB","N/A","N/A"
"BUG BOUNTY TIPS: FINDING SUBDOMAINS BASED ON PATTERNS | 2023","https://www.youtube.com/watch?v=Y_qxJP7dbb8&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=9&pp=iAQB","N/A","N/A"
"BUG BOUNTY RECON LIKE A PRO: CRAWL LINKS LIKE NEVER BEFORE!","https://www.youtube.com/watch?v=yuIwYJprj98&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=10&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"BUG BOUNTY TIPS: FINDING ENDPOINTS |  2023","https://www.youtube.com/watch?v=nNF7RjorobU&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=11&pp=iAQB","N/A","N/A"
"BUG BOUNTY TUTORIAL: FIND HIDDEN LINKS FORM JAVASCRIPT | 2023 | BUG BOUNTY","https://www.youtube.com/watch?v=4FkV2iflWN8&list=PLrQwMS8b1fmQQHETj5B_BsZv8KeT-lX-F&index=12&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
