Title,URL,Upload Date,Views
"Linux Essentials For Hackers - #1 - Introduction","https://www.youtube.com/watch?v=T0Db6dVYyoA&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=1&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #2 - Useful keyboard Shortcuts","https://www.youtube.com/watch?v=44H-D1t2OCw&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=2&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Linux Essentials For Hackers - #3 - File Management & Manipulation","https://www.youtube.com/watch?v=oGj5JBBQLHs&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=3&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #4 - File & Directory Permissions","https://www.youtube.com/watch?v=qIVR1OaIUpA&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=4&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #5 - File & Directory Ownership","https://www.youtube.com/watch?v=uK3HnkrhCW8&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=5&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #6 - grep & piping","https://www.youtube.com/watch?v=U9SI-wYRD1M&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=6&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #7 - Finding Files With Locate","https://www.youtube.com/watch?v=C6E0kl1U0Vc&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=7&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #8 - Enumerating Distribution & Kernel Information","https://www.youtube.com/watch?v=OIxu1TiXArQ&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=8&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #9 - Find + OverTheWire Bandit Challenge","https://www.youtube.com/watch?v=egnq3LlBpgI&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=9&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #10 - Shells & Bash Configuration","https://www.youtube.com/watch?v=sNXwCWw5hio&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=10&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #11 - Disk Usage","https://www.youtube.com/watch?v=fUJBmIIsqxk&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=11&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #12 - File Compression & Archiving With tar","https://www.youtube.com/watch?v=7kNDYaurgXA&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=12&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #13 - Users And Groups & Permissions With Visudo","https://www.youtube.com/watch?v=XvyVjAvZ41c&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=13&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Linux Essentials For Hackers - #14 - Networking (ifconfig, netstat & netdiscover)","https://www.youtube.com/watch?v=8tgEsVdy4a8&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=14&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #15 - TOR & Proxychains","https://www.youtube.com/watch?v=tX053IqrHT0&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=15&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #16 - Service And Process Management (HTOP & systemctl)","https://www.youtube.com/watch?v=BBp8iyE8Mus&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=16&pp=iAQB","N/A","N/A"
"Linux Essentials For Hackers - #17 - SSH And SSH Security","https://www.youtube.com/watch?v=fLv9P-8cKI8&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=17&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Linux Essentials: Curl Fundamentals","https://www.youtube.com/watch?v=Xy7fDxz39FM&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=18&pp=iAQB","N/A","N/A"
"UFW Firewall (Uncomplicated Firewall) - Complete Tutorial","https://www.youtube.com/watch?v=f9-iYQ25K-g&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=19&pp=iAQB","N/A","N/A"
"How To Clear Tracks & Logs On Linux","https://www.youtube.com/watch?v=TgquV_OA-lU&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=20&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"SSH Brute Force Protection With Fail2Ban","https://www.youtube.com/watch?v=Z0cDqF6HAxs&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=21&pp=iAQB","N/A","N/A"
"OverTheWire Bandit Walkthrough - Level 0 - 6","https://www.youtube.com/watch?v=ff2Au8BIy_A&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=22&pp=iAQB","N/A","N/A"
"OverTheWire Bandit Walkthrough - Level 7 - 11","https://www.youtube.com/watch?v=V0ncN90Nc9Q&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=23&pp=iAQB","N/A","N/A"
"OverTheWire Bandit Walkthrough - Level 12","https://www.youtube.com/watch?v=n4tROT45ipU&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=24&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"OverTheWire Bandit Walkthrough - Level 13 - 18","https://www.youtube.com/watch?v=q1c8yiMu_24&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=25&pp=iAQB","N/A","N/A"
"OverTheWire Bandit Walkthrough - Level 19 - 20","https://www.youtube.com/watch?v=uFxs3wzgDGU&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=26&pp=iAQB","N/A","N/A"
"OverTheWire Bandit Walkthrough - Level 21 - 23","https://www.youtube.com/watch?v=5qhs7z_Z8zg&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=27&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"OverTheWire Bandit Walkthrough - Level 24 - 26","https://www.youtube.com/watch?v=L-NLFeKnGjg&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=28&pp=iAQB","N/A","N/A"
"OverTheWire Bandit Walkthrough - Level 27 - 31","https://www.youtube.com/watch?v=5odcFanlh_M&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=29&pp=iAQB","N/A","N/A"
"OverTheWire Bandit Walkthrough - Level 32 - 33","https://www.youtube.com/watch?v=8KFjql050gI&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=30&pp=iAQB","N/A","N/A"
"Complete tmux Tutorial","https://www.youtube.com/watch?v=Yl7NFenTgIo&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=31&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Switching To ZSH","https://www.youtube.com/watch?v=njDuayF9Q6k&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=32&pp=iAQB","N/A","N/A"
"Managing DNS With resolvconf","https://www.youtube.com/watch?v=5vU9e7fHG0s&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=33&pp=iAQB","N/A","N/A"
"Linux Security - SSH Security Essentials","https://www.youtube.com/watch?v=Ryu3SDPYNb8&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=34&pp=iAQB","N/A","N/A"
"Linux Security - Configuring SUDO Access","https://www.youtube.com/watch?v=FGRtNvKdtbk&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=35&pp=iAQB","N/A","N/A"
"Linux Security - Securing Apache2","https://www.youtube.com/watch?v=M1GpRWWRdC8&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=36&pp=iAQB","N/A","N/A"
"Linux Security - Securing Nginx","https://www.youtube.com/watch?v=-lrSPJTeGhQ&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=37&pp=iAQB","N/A","N/A"
"Linux Security - UFW Complete Guide (Uncomplicated Firewall)","https://www.youtube.com/watch?v=-CzvPjZ9hp8&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=38&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Best Ways To Learn Linux","https://www.youtube.com/watch?v=x-3TBVtM0-Y&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=39&pp=iAQB","N/A","N/A"
"How To Secure phpMyAdmin","https://www.youtube.com/watch?v=fiWcdtfpSQA&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=40&pp=iAQB","N/A","N/A"
"Apache2 ModSecurity Tutorial | Apache2 WAF","https://www.youtube.com/watch?v=MB7nQrlP5Yc&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=41&pp=iAQB","N/A","N/A"
"Nginx ModSecurity Tutorial | Nginx WAF","https://www.youtube.com/watch?v=5eRxOYbaIEI&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=42&pp=iAQB","N/A","N/A"
"Docker Security Essentials | How To Secure Docker Containers","https://www.youtube.com/watch?v=KINjI1tlo2w&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=43&pp=iAQB","N/A","N/A"
"Anonymize Your Traffic With Proxychains & Tor","https://www.youtube.com/watch?v=NN9fQwiomAU&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=44&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Log4J - CVE 2021-44228 (Log4Shell) - Exploitation & Mitigation","https://www.youtube.com/watch?v=lJeAgQQaDEw&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=45&pp=iAQB","N/A","N/A"
"Dirty Pipe - CVE-2022-0847 - Linux Privilege Escalation","https://www.youtube.com/watch?v=af0PGYaqIWA&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=46&pp=iAQB","N/A","N/A"
"How To Create Your Own Pentesting Distribution","https://www.youtube.com/watch?v=tue83dpSiHs&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=47&pp=iAQB","N/A","N/A"
"Performing Web Searches From Your Terminal","https://www.youtube.com/watch?v=64TlFUnPiz4&list=PLBf0hzazHTGMh2fe2MFf3lCgk0rKmS2by&index=48&pp=iAQB","N/A","N/A"
