Title,URL,Upload Date,Views
"Tryhackme - Walking An Application - بالعربي","https://www.youtube.com/watch?v=dEB9KWXk4ng&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=1&pp=iAQB","N/A","N/A"
"Tryhackme - Content Discovery - بالعربي","https://www.youtube.com/watch?v=zr8Vkxb8p0s&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=2&pp=iAQB","N/A","N/A"
"Tryhackme - Subdomain Enumeration - بالعربي","https://www.youtube.com/watch?v=-tKMkz2ZK_M&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=3&pp=iAQB","N/A","N/A"
"Tryhackme - Authentication Bypass - بالعربي","https://www.youtube.com/watch?v=OPLPjtHxUhg&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=4&pp=iAQB","N/A","N/A"
"Tryhackme - IDOR - بالعربي","https://www.youtube.com/watch?v=fK9c8KdHu_0&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=5&pp=iAQB","N/A","N/A"
"Tryhackme - File Inclusion - بالعربي","https://www.youtube.com/watch?v=lnUkX7G35zo&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=6&pp=iAQB","N/A","N/A"
"Tryhackme - File Inclusion Challenges - بالعربي","https://www.youtube.com/watch?v=zOIw-5xgVkM&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=7&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Tryhackme - Intro to SSRF - بالعربي","https://www.youtube.com/watch?v=9rIjsoeXWfI&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=8&pp=iAQB","N/A","N/A"
"Tryhackme - Intro to XSS Cross-Site Scripting - بالعربي","https://www.youtube.com/watch?v=vMj2ycfKoIU&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=9&pp=iAQB","N/A","N/A"
"Tryhackme - Command Injection - بالعربي","https://www.youtube.com/watch?v=jGHA4if27zg&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=10&pp=iAQB","N/A","N/A"
"Tryhackme - SQL Injection  Part 1 - بالعربي","https://www.youtube.com/watch?v=pxVE2IiRgy8&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=11&pp=iAQB","N/A","N/A"
"Tryhackme - SQL Injection Part 2 - بالعربي","https://www.youtube.com/watch?v=bswG9ktlgeE&list=PLe4OB7kyojisGrxIEjn1QPkGw7UQzkeXy&index=12&pp=iAQB","N/A","N/A"
