#,title,videoUrl,videoId,publishedAt,position
1,Laravel 12: Vibe Coding with Cursor 🟠😎 | احترف بناء الباك اند باستخدام كورسور - محرر الأكواد الذكي,https://www.youtube.com/watch?v=-cK6d9_FGGc&list=PL8q8h6vqfkSUqEs_Ziqoeq_meU-YeWaUA&index=1,-cK6d9_FGGc,2025-06-03T14:13:09Z,0
2,كورس شرح بي اتش بي متكامل في 6 ساعات | PHP Full Course in 6 Hours (Arabic),https://www.youtube.com/watch?v=qmvjwRbtNww&list=PL8q8h6vqfkSUqEs_Ziqoeq_meU-YeWaUA&index=2,qmvjwRbtNww,2025-05-22T15:11:41Z,1
