Title,URL,Upload Date,Views
"Full Account Takeover via Stored XSS — XSS to Password Captured — XSS(Cross-Site-Scripting)","https://www.youtube.com/watch?v=zejb1-EMv2k&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=1&t=78s&pp=iAQB","N/A","N/A"
"Reflected XSS in 10 Minutes —$$$ Bug Bounty POC - XSS automation","https://www.youtube.com/watch?v=7ByGgwymaA8&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=2&pp=iAQB","N/A","N/A"
"Stored XSS Vulnerability in Note Section | Bug Bounty Poc | Educational purpose | Ethical Hacking","https://www.youtube.com/watch?v=cZsNRaSORSI&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=3&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"File Upload Validation Bypass to Stored (XSS) Cross-Site Scripting | Educational Purpose Only","https://www.youtube.com/watch?v=3PSXxBy-6oQ&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=4&pp=iAQB","N/A","N/A"
"Open Redirect Exploitation via Stored XSS (Cross-Site Scripting) | VDP Poc | Educational Purpose","https://www.youtube.com/watch?v=T0j7ZTcx9CU&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=5&pp=iAQB","N/A","N/A"
"Stored XSS Vulnerability in NoteGPT.io | Educational Purpose Only","https://www.youtube.com/watch?v=zlddojSDSpI&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=6&pp=iAQB","N/A","N/A"
"Reflected Cross-Site Scripting (Reflected XSS) Live Test | Educational Purpose Only","https://www.youtube.com/watch?v=B7P7Us5AgGc&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=7&pp=iAQB","N/A","N/A"
"Stored XSS in Shopify Using SVG Image | Ethical Hacking | Educational Purpose Only","https://www.youtube.com/watch?v=0GVzt2wYaVg&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=8&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"$$ Stored XSS Vulnerability in WP Plugin Notes Section | Bug Bounty Poc | Only for Educational","https://www.youtube.com/watch?v=bJNJvePJI6g&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=9&pp=iAQB","N/A","N/A"
"Stored XSS (Cross-Site Scripting) Vulnerability Found on DeepSeek | Bug Bounty Poc | Ethical Hacking","https://www.youtube.com/watch?v=xBC4G0jbLWk&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=10&pp=iAQB","N/A","N/A"
"$$$$ Reflected XSS Bug Bounty | Live POC 🔥 | Ethical Hacking | Bug Bounty","https://www.youtube.com/watch?v=w5-lP1wUxn0&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=11&pp=iAQB","N/A","N/A"
"$$$ Stored XSS Found via PDF File Upload Vulnerability | Bug Bounty POC","https://www.youtube.com/watch?v=Bampi7rfU64&list=PL5nlkEnm87Nw5Ole-86SPLbprgojBNm1s&index=12&pp=iAQB","N/A","N/A"
