#,title,videoUrl,videoId,publishedAt,position
1,SQL Crash Course Episode 1 (Arabic),https://www.youtube.com/watch?v=0YAYnFOcgaA&list=PLDRMxi70CdSAhaQZzkR1uyNsMOezEChMA&index=1,0YAYnFOcgaA,2020-07-25T23:35:18Z,0
2,SQL Crash Course Episode 3 (Arabic),https://www.youtube.com/watch?v=OWm2GVif-zc&list=PLDRMxi70CdSAhaQZzkR1uyNsMOezEChMA&index=2,OWm2GVif-zc,2020-07-27T04:10:44Z,1
3,SQL Crash Course Episode 3 (Arabic),https://www.youtube.com/watch?v=kQ0yEVBEKuE&list=PLDRMxi70CdSAhaQZzkR1uyNsMOezEChMA&index=3,kQ0yEVBEKuE,2020-08-02T19:09:02Z,2
4,SQL Crash Course Episode 4 (Arabic),https://www.youtube.com/watch?v=LRYFPhAEYH4&list=PLDRMxi70CdSAhaQZzkR1uyNsMOezEChMA&index=4,LRYFPhAEYH4,2020-08-20T23:15:41Z,3
5,SQL Crash Course Episode 5 (Arabic),https://www.youtube.com/watch?v=JfHttZwb0_o&list=PLDRMxi70CdSAhaQZzkR1uyNsMOezEChMA&index=5,JfHttZwb0_o,2020-08-28T22:06:32Z,4
