Title,URL,Upload Date,Views
"Tryhackme - Introduction to Offensive Security - بالعربي","https://www.youtube.com/watch?v=T63s7HSOx-o&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=1&t=252s&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Tryhackme - Introduction to Defensive Security - بالعربي","https://www.youtube.com/watch?v=DEYokJH-RAs&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=2&pp=iAQB","N/A","N/A"
"Tryhackme - Careers in Cyber - بالعربي","https://www.youtube.com/watch?v=4hxZVLay0Cw&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=3&pp=iAQB","N/A","N/A"
"Tryhackme - Security Principles - بالعربي","https://www.youtube.com/watch?v=5TcJYPST3sU&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=4&pp=iAQB","N/A","N/A"
"Tryhackme - Introduction to Pentesting - بالعربي","https://www.youtube.com/watch?v=RUpm0BZbfzg&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=5&pp=iAQB","N/A","N/A"
"Tryhackme - Walking An Application - بالعربي","https://www.youtube.com/watch?v=dEB9KWXk4ng&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=6&pp=iAQB","N/A","N/A"
"Tryhackme - Content Discovery - بالعربي","https://www.youtube.com/watch?v=zr8Vkxb8p0s&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=7&pp=iAQB","N/A","N/A"
"Tryhackme - Subdomain Enumeration - بالعربي","https://www.youtube.com/watch?v=-tKMkz2ZK_M&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=8&pp=iAQB","N/A","N/A"
"Tryhackme - Authentication Bypass - بالعربي","https://www.youtube.com/watch?v=OPLPjtHxUhg&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=9&pp=iAQB","N/A","N/A"
"Tryhackme - IDOR - بالعربي","https://www.youtube.com/watch?v=fK9c8KdHu_0&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=10&pp=iAQB","N/A","N/A"
"Tryhackme - File Inclusion - بالعربي","https://www.youtube.com/watch?v=lnUkX7G35zo&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=11&pp=iAQB","N/A","N/A"
"Tryhackme - File Inclusion Challenges - بالعربي","https://www.youtube.com/watch?v=zOIw-5xgVkM&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=12&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Tryhackme - Intro to SSRF - بالعربي","https://www.youtube.com/watch?v=9rIjsoeXWfI&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=13&pp=iAQB","N/A","N/A"
"Tryhackme - Intro to XSS Cross-Site Scripting - بالعربي","https://www.youtube.com/watch?v=vMj2ycfKoIU&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=14&pp=iAQB","N/A","N/A"
"Tryhackme - Command Injection - بالعربي","https://www.youtube.com/watch?v=jGHA4if27zg&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=15&pp=iAQB","N/A","N/A"
"Tryhackme - SQL Injection  Part 1 - بالعربي","https://www.youtube.com/watch?v=pxVE2IiRgy8&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=16&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Tryhackme - SQL Injection Part 2 - بالعربي","https://www.youtube.com/watch?v=bswG9ktlgeE&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=17&pp=iAQB","N/A","N/A"
"Tryhackme - BurpSuite The Basics - بالعربي","https://www.youtube.com/watch?v=XKjRy_FHsxs&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=18&pp=iAQB","N/A","N/A"
"Tryhackme - BurpSuite Repeater - بالعربي","https://www.youtube.com/watch?v=gnA6V52eSkQ&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=19&pp=iAQB","N/A","N/A"
"Tryhackme - BurpSuite Intruder - بالعربي","https://www.youtube.com/watch?v=D_flYAQR8ZY&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=20&pp=iAQB0gcJCU0KAYcqIYzv","N/A","N/A"
"Tryhackme - BurpSuite Other Modules - بالعربي","https://www.youtube.com/watch?v=3cbad6lxmE4&list=PLe4OB7kyojiv71Hrqz6598TAFL6jqjfFo&index=21&pp=iAQB","N/A","N/A"
